filename,occlusion_level,smolvlm_caption,reference_caption
test_229.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Baseball player throwing ball with blue background.","There is a man in a white baseball uniform with green trim that plays for the Spartans and is #14. He is wearing white Nike cleats with green socks and a green hat as well. He has a brown leather baseball glove on his left hand, and has just thrown the baseball, which is in the air, from his right hand. The man is white and has medium length hair. He is standing on the dirt part of the baseball field with neatly trimmed green grass behind him. "
test_281.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Train station with two trains.",There is a white and yellow train with red doors next to a red and yellow train. They are on top of the railroad tracks. There is a brick walkway next to the trains. 
test_888.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a baseball game with a player swinging at a ball.",A boy in a white baseball uniform and a blue helmet is has swung a baseball bat and is holding the bat behind him. There is a player in the sane uniform on the left leaning down and walking towards the home base. In the distance there is a fence covered with a blue tarp. There are people standing on the other side of the fence on the left watching the game.
test_775.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a picture of a bear.","A white polar bear is sleeping on the grass. A grass stain blemished the center of his forehead. His black eyes are closed. His black snout is still. His fur has flecks of beige, brown and black in it. Beneath his is green grass with bare patches of dirt in the bald spots. A huge front paw tramps down on weeds."
test_388.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Black and white image with pink and blue squares.",There are women standing in a kitchen wearing white. There is a large sink behind them. There are ovens next to the women. One of the women is holding a basket. 
test_20.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Red fire hydrant in front of pink garage doors.",a flood is occuring. there is a lot of water on the road. the hydrant on the sidewalk is red. the garage doors are red in color . there are some pieces of grass growing.
test_213.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Image shows black and white with blue and red.","The cement side of this building has a silhouette of a man painted in black, to resemble a shadow next to the electrical box on the outside.  On the ground by his feet is a silhouette of a cat.  The man holds a red umbrella in his outstretched hand, to protect the cat from rain.  A bowler hat is on his head and he wears a calf length raincoat.  Graffiti is written over the black silhouette of the man, as well as a few places on the wall.  Some is spray painted onto the electrical box."
test_323.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A bedroom with a bed and a mirror.",The image contains a bed with an intricately carved headboard and foot board.  A flowery blanket covers the bed along with two pillows.  A blue piece of material is draped over the foot board.  Two gold-framed mirrors of differing sizes are standing against the wall.
test_416.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Giraffe in a zoo with colorful background.",There are three giraffes in a pen. The pen is surrounded by a rope fence. The giraffe in front is eating food out of a net hanging from the tree. 
test_152.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Man in front of a building with a truck behind him.","A man in a black button down shirt, and a gray tie is seen standing in front of a tan building in a city. The building has a picture of a man on the front and Korean letters on either side of the image. A large concrete platform is in front of the building and two men are walking on the platform. A blue and white public transport bus is on the side of the building."
test_221.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a photograph taken in a gaming room. The room is dimly lit, with the light source coming from the computer screens and the monitors. The room is filled with gaming equipment, including gaming chairs, computer desks, and gaming consoles. The gamers are all sitting in the gaming chairs, and they are all wearing headphones. The gamers are all focused on the computer screens, and they are",Some people are gaming together in a room. They all have there own computers and are focused on the game they are playing. They all appear to have some snacks and drinks next to them.
test_101.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture shows a plane on water and a car on the road.","A plane sitting near a body of water. The plane is vintage and it is white, red, and black. There are a lot of clouds in the sky and there is a little box near the plane."
test_700.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a building with a clock tower in the background.",There is a big building behind the trees. The building is wide and white. There is a clock tower in the center. THe clock says it is 4 in the afternoon. There are clocks on two sides of the tower. There are many palm trees in front of the building. There is a tile walkway in front of the trees. The ground is wet. There are steps by the walkway.
test_268.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Airbus plane flying over runway.",A white airplane is taking off from the ground. There is blue writing on the side of the airplane. There are white vans on the ground below it.
test_133.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a mouse on a table and a keyboard with a rainbow of colors.",A small infant has their hand on a mouse. The mouse is for a laptop. Just half of the keyboard of the laptop is being shown and it all is on top of a wooden table.
test_195.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Street scene with many umbrellas and cars.",Many people are walking with raised umbrellas on a city street.  The umbrellas are a variety of colors.  The people are walking on a sidewalk lined with businesses in stone buildings.  The businesses and stores have awnings and several flag poles attached to the front of the businesses.  The flags are American flags.  To the right of the umbrellas is a city street lined with vehicles including one white van. On the sidewalk are also black traffic lights and street signs.  One street sign has a black and white arrow on it and the other sign is blue with white type.
test_141.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Woman on trampoline with colorful background.",A little girls in a white dress and white stockings holding a yellow and white tennis racket stands on a green air grate in front of a white tarp. The wind from the grate blows her hair all around her face. She is smiling at the camera as she stands on the grate.
test_382.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Train in the middle of the road.","A multi-colored train traveling down tracks. The train has a single headlight on it's engine. There is smoke billowing out of the train engine's smoke stack. The train track is on top of a hillside. There are plants to the left of the train,. There are large gray clouds above the train. The sky above the train is partially blue. "
test_383.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Man in white tank top looking in bathroom mirror with colorful background.",A man is shaving in the bathroom. He is looking into a very big mirror. He has on a white tank and the door is open.
test_671.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A child is on the floor with a phone.",An Asian baby is laying on the floor. There is a blue cellphone in front of the baby. The baby appears to be reaching for the cellphone. The floor is hardwood. There is a rug underneath the baby. Beside the baby is a stuffed animal and train toy. The stuffed animal is orange. The baby is wearing a plaid onesy. There is a reflection of the stuffed animal in the hardwood floor.
test_136.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Car in colorful garden.",A blue car is sitting in a driveway. There is a pink surfboard on the roof. The driveway is surrounded by plants. There is a black shadow under the car. The car is very long.
test_109.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a colorful and abstract representation of a bridge over a body of water. The bridge is depicted in a three-dimensional perspective, with its structure and details clearly visible. The bridge appears to be made of metal, with a dark brown color that contrasts with the bright and colorful background. The bridge is supported by multiple beams and columns, which are also visible in the image.

The",A bridge over the water. The water has small waves in it. There is a train on the bridge going over the water. The train is white and green. There is buildings and trees next to the water. 
test_292.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of two people with colorful background and trees in the background.",Two men are jumping in the air trying to catch a frisbee. The frisbee is white. There is a house behind them with some trees in front of it.
test_144.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A bunch of donuts with a word on the top left","A pile of donuts are seen. There are six donuts total. All are chocolate of some sort. Three are chocolate cake and one of them has vanilla frosting, while the others have chocolate, and sprinkles. The other three are covered with milk chocolate. The one in the middle has white filling inside. "
test_261.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A woman is crossing the street in front of a fire hydrant.","This photo is taken outside on a sunny day. A woman is walking on a sidewalk while looking at her phone. She has a large black purse on her shoulder. A tall red fire hydrant is sitting on the sidewalk beside the woman. There is a gray car on the road in front of the woman. A gray fence can be seen across the street, surrounded by vehicles."
test_667.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Colorful leaf.",A handle of yellow bananas are on a tree. The tree has dry leaves and green leaves. The tip of bananas are color black.  Some bananas have black and yellow peels. The bananas has small brown spots on the peel. Sunshine is on some bananas.  Behind the handle of bananas there are branches with green leaves. 
test_89.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Black squares over a colorful background.","A man wearing blue trunks is surfing. He is facing towards the wave. His face is not visible, and his body is turned to the side. He is using a white surfboard and only the front of which is visible."
test_353.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Image of a cow in a field with trees and a house in the background.",There is a large elephant standing in the grass. There is a giraffe in front of the elephant. There are trees behind a fence in front of the animals. 
test_202.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Image shows herd of animals in field with some black squares.",Lots of dark colored cows stand on top of a hill. There are trees behind them and long tall grass under them. They have green and yellow tags in their ears. 
test_717.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Woman in kitchen with colorful infrared image.","A woman is taking an item from the oven that was baking. The individual, whom appears to be a Caucasian female, is wearing a knee length denim skirt, with a long sleeved green shirt. In addition, a brown furry dog is watching intently, the individuals actions. The cabinets in the kitchen are a dull white color, and the floor is a medium toned hardwood. "
test_626.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A person is on a balcony with trees in the background.",This is an enclosure with giraffes. The giraffes are tall and have dark brown and patterned skin. The ground is beige with dirt. There is a grouping of tall trees in the background with brown and green leaves. There is also a zebra laying on the ground. It is black and white. There is a little circle of water for drinking.
test_844.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: An old man sits on a bench with his luggage.",The woman is sitting on a bench. She is carrying a bag. The suitcase is black. The bags are black. The woman is wearing a scarf. The scarf is pink. The jacket is black. An old man is looking at the camera. The man's jacket is yellow. The woman's shoes are black. The woman is wearing eyeglasses. Her pants are gray. Her hair is curly.
test_744.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Plate of food with black borders.",A plate of food is on the table. The plate is white and round. The light is reflecting off of the plate. The plate has food on it. There is a sandwich and there are french fries to the right of the sandwich. The sandwich has cheese on it. The sandwich is also a hot dog. The french fries have salt on them. To the right of the plate that is a small container of catch-up. The ketchup is red.
test_514.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image consists of a black and white picture of a train station with a sign that says ""METROPOLITAN"" on it.",A worn wooden building is on the side of a set of train tracks.  The building has many windows with screens over the windows.  Many of the screens are torn or missing.  The paint on the building is severely thinned and peeling.  A small foliage bush is at the front of the building.  Tall mountains are in the far distance.  A large metal structure is suspended in the air above the building and the train tracks.
test_619.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a colorful and abstract digital art piece. The central focus is a pair of elephants standing in front of a fence. The elephants are depicted in a realistic style, with detailed textures and shading. The background is filled with a variety of colorful abstract elements, including trees, birds, and other animals. The overall composition is dynamic and visually engaging, with a strong sense of movement and energy.",Three elephants are on an enclosure. The enclosure are circled with grey wires and poles. The big elephnat has a long trunk and small ears. Two stones are in the enclosure the are covered with green powder. Behind the elephants there is a grey building with windows that have red frames and metal roof.
test_255.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A person is cutting a cake.",There is a cake in a white box. The box is sitting on a table. There is an empty white plate sitting next to the cake. There is a person holding a knife cutting the cake. 
test_777.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a collage of different sections, each showing a different part of a store. The image is colorful and has a lot of different colors. There are people walking around and there are plants and flowers.",This picture is taken inside of a building. People are shopping at different booths and tables that are set up in the building. A man is wearing a black leather jacket and blue jean pants. A clock is hanging from a ceiling above his head. There is a tall brown and white pole standing near the clock in the room.
test_765.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of people with colorful background.","Two small toddler boys are standing outside on a dirt and grass field. Several blow up amusement structures can be seen. One is a boucy one with a yellow front and another looks like a huge yellow and red blow up slide. One of the toddlers, who is dressed in an orange shirt and jeans, is holding a tennis racket in one hand, and a red and yellow ball in the other. Another racket lies on the ground next to him. An adult wearing white shorts and shirt stands near the toddlers, and another child and adult can be seen behind him."
test_399.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A green bottle of Stella Artois next to a remote and a piece of paper.",A piece of food sitting on a white towel. There is a bottle of alcohol behind the piece of food. There is a remote control near the bottle of alcohol. There is a cap for the bottle next to the towel with food.
test_448.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture with clouds and people in it.",Many people are flying kites in a large open field. Huge billowy white clouds float above the kite flyers in a blue sky. Many of the kites are yellow and orange and have flags hanging from the strings. Beyond the dark green grass field is a city skyline. The sky line has many tall skyscrapers mostly all grey and white colors. There is also a large square like sculpture in front of all the kite flyers. 
test_300.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Red airplane in blue sky.",A plane that is red and blue is flying in the air. There are several white clouds behind the plane. There is a white stripe on the plane. 
test_309.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Photograph of a beach with a wooden post on the right side.","A person stands, wearing a wetsuit, on a surfboard surfing in the waves of the ocean. While another surfer sits on the surfboard looking on at the surfer. Two heads can be seen bobbing in the distance behind the ocean wave. A concrete pillar is in the foreground of the beach."
test_780.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A colorful edited photo of a city with a lake and a bench.","A bench is sitting on a walkway near a tall pole. A motorcycle is sitting on the other side of the pole. A body of water is seen in front of the bench, pole and motorcycle. Boats are sitting on the water. Different color flags are standing near the boats. Homes can be seen sitting on the other side of the water. Green trees surround the homes."
test_646.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Woman cooking in kitchen with knife and pot.",A woman washes dishes as she wears yellow gloves. The woman has dark black hair. The woman is wearing a white mask. The woman is wearing a flower print dress. The woman is standing in a kitchen. There is a crock pot next to the woman on the counter. There are two knives on the side of a cabinet. There are bottles on top of a wooden shelf.
test_499.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of people on snowboard with squares.","Three men are airborne on top of white ski boards. They are jumping in different directions, one ski angled to the left, the other two towards the front. They are wearing thick winter protective clothing and helmets to protect themselves in case of a fall. The sun is glowing against the pile of white snow they are above. There is an expanse of white glowing snow in front of the pile with people wearing dark winter clothing walking and skiing. A large hill in the background displays patches of dark, snow covered trees running down the slope. The sky is heavy and grey with clouds. 
"
test_352.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A person is on a subway platform.",A person is wearing a tan jacket. They have a brown backpack on their back and a gray scarf. They are holding a cell phone in their hands. There is a silver train in front of the person.
test_557.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Group of men posing in front of building.","A group of 24 young men are posing on the stairs in front of a building. They are mostly dressed in jackets and ties, although one seems to be wearing a sweater under his jacket.  Two of the men are wearing glasses. The men appear to be Caucasian. Most of the men are standing on the stairs, but a few are sitting on the stones on the side of the stairs. They are in front of a porch.  "
test_308.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Silver old truck in parking lot.",A hot rod truck sits in a parking lot.  A surfboard is resting on top.  The truck is antique looking.  It has fancy wheels with fenders.  The hood has exhaust pipes sticking out.  The truck bed is covered up.  The truck is painted black.  A modern conventional car is parked nearby.
test_80.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is an edited picture of bushes and a house.",There is a bush that is shaped into a person. It is in front of a red building. There is houses behind the bush in the distance. 
test_55.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Tray of donuts with a blue sign in the background.",a bunch of donuts are being displayed. the top row of donuts are all glazed types. there is a person waiting in a grey shirt.
test_128.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of people on beach with blue sky in background.","A crowd of people stand on a wet and sandy beach. There are men, women and children in the crowd. There are many buildings off in the distance. The sky above the beach is gray and blue."
test_440.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A laptop sits next to a fish tank.","In the center of this room is a column going half way up and stopping and then begins again with an snit object encased in glass, finishing up almost to the ceiling. The object is fragile and is sitting upon a satin pillow with wire connectors coming out and down out the bottom. These are motion sensor wires, which will indicate if anyone tries to pick up the object. There is a commuter laptop open on one side, as if is keeping track of the monitoring of the security of this object."
test_162.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Giraffe in background.",There are two giraffes behind a fence. The fence is silver. There is man in a blue floral print shirt standing in front of the fence. The man is wearing a black cap. 
test_833.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Room with green and purple walls and a green chair.","This picture is taken inside of a home. A black chair is sitting in front of a desk. There is a laptop sitting on the desk, along with other papers. Part of a wooden table can be seen behind the desk. Two chairs are sitting near the table. There is a white lamp sitting on top of the table near bottles and a book. The walls of the room are painted yellow with white trim. The floor of the room is hardwood."
test_299.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Photograph of a man in mid air with a city in the background.",A young man flying through the air on a skateboard. The skateboard is gray in color. The young man on the skateboard is wearing gray pants and a white shirt. There is a crowd watching the young man on the skate board. There is a wall separating the man from the crowd. 
test_763.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Sailing boats on the water with black squares in the background.",The boat is on the ocean. The boat is a sailboat. The sale is being pushed by the wind. The water and slightly calm and moving along slowly. The sky is partly cloudy but mostly bluish. There are people on the sailboat. The sailboat is the only boat on the water. There's a lighthouse in the far distance. The lighthouse is very tall. There is no lighthouse on at the Lighthouse.
test_407.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Train at station with colorful distorted background.","A train is opening it's doors. The train is currently parked at a train station. The train is blue, the doors are red, and it has white stripes on it. There is a long yellow line near the train area."
test_370.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Doorway with squares.",An open door of a bathroom. The toilet is cleaned and the lid is closed. The wall appears to have very nice and neat wallpaper on it. The light is on and the overall appearance of the doorway and room is very clean.
test_112.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of train on tracks with trees and sky.",A grey train with many cars and a yellow front is riding down the tracks. The tracks are in an isolated location with a field on the right and bushes and trees on the left. The trees are bare of leaves. The sky above is blue with puffy white clouds scattered throughout it. The train is about to pass an exchange box.
test_492.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a photograph of a bear in a forest. The bear is black and is sitting on the ground. The bear is in the middle of the image. The background of the image is a forest with trees.","A large black bear is sitting on the side of the road. The bear is sitting on its bottom, with its front paws in front of it. The area where the bear is sitting is full of rocks and dirt, with some green grass and weeds. The roadway in front of the bear is graveled. There are trees surrounding both sides of the road. "
test_803.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a boat in water with buildings in the background.",Cruise ships are at a port.  The boats are docked by a pier and anchored down.  A small red boat with an umbrella is in the ocean in the foreground.  The cruise ships are large and a pier is surrounded by a metal fence.  Buildings can be seen in the background and have pointed roofs.  The sky is blue and no clouds can be seen.
test_526.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a baseball player with a bat in his hands.","The image is a pencil outlining of a baseball player on a baseball field at  home base. The sketch appears like a comic strip picture that has not been colored in. The baseball player has the baseball bat raised in the air and is looking towards the direction of where the pitcher would be standing. The uniform of the player has the letters ""ARAI"" on the back of the shirt with the number 25. Both the shirt and the pants are striped. The player is also wearing a baseball helmet on his head and gloves on his hands."
test_473.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a city with cars on the road and buildings with a sky with a rainbow.",A sunset is shown in the background. There are a bunch of cars heading towards the direction of the camera but they are at a traffic light because it is red. There is one car going through the light. It's starting to get dark outside and the streetlights are getting ready to come on. The sky looks beautiful.
test_426.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Image contains boats on water with bridge and black squares.","There are four birds on a small boat. These birds are gray with black beaks. The boat is white with blue in the inside. It is tied to a narrow dock. On the dock, there are three birds resting. They are few inches apart for each other. The water is gray and calm. On the other side of the dock is a bigger boat with paddle inside of it."
test_158.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of people on a court with a net and a ball.",There is a man in a white uniform wearing a black cap pitching a baseball. There is a man standing behind him wearing a black shirt and gray pants. There is a player in a white uniform that is swinging a baseball bat about to hit the baseball. Behind that man is another man in a black shirt and gray pants who is crouched down wearing a helmet and face guard. 
test_487.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Black and white picture of elephants with people.","This is a black and white photo of elephants standing in a row. There are ten elephants shown in the picture. There are men standing in front of the elephants. The men are wearing denim, hoodies, and hats on their heads. They are holding hoses and they are spraying the elephants down. There are people in the background behind the elephants, too."
test_892.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a kitchen with a stove and a counter.",Two skillets and a pot is sitting on top of a stove in this kitchen. The burner under the pot is on. The door of a dishwasher is down with a rack sitting on top of it. The cabinets in the kitchen are white with green counter tops. There are numerous items sitting on top of the counter tops. The floor of the kitchen is hardwood.
test_552.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture with a horse and mountains with black squares.",A cow eats grass on the side of a hill. The cow is white. The grass is green. The grass is all over the hill. There are some weeds in the grass. There are  some trees by the grass. There is a rock by the trees. There are many mountains.  There is some snow on the mountains. there is some fog near the top. There is just one cow. 
test_764.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Image is a collage of different images.","A one car silver, white, and red train is on a track bordered with telephone poles strung with cables. To the left of the track is a dry, plowed field edged with green and yellow grass, and to the right of the tracks are small green bushes and a trees, then a large dry field that is not plowed, and then another field which long strips of green plats growing. Behind the field with the plants sits an expanse of more trees, some dry areas, and a forested mountain range can be seen in the distance. The day is sunny and bright."
test_160.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Laptop on table with lamp behind it.","An open laptop sits on a rustic wooden table. A lamp sits on the left of the laptop shining light on the table. A bunch of small glasses are on the table near a brown wall. In the distance a shelf with liquor is on a white wall. A table in front of the shelf is covered with empty, upturned glasses."
test_13.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Plate with food and fork on table.",There is a black place mat on top of a wood table. There is a white plate on the mat with food on it. There is a fork on the mat next to the plate. There is an orange towel next to the plate. 
test_403.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is an infrared scan of a bathroom.",A bathroom with a white sink in it and a bar of soap on top of the sink. There is a bath with shelves on the side of the wall. There are bottles inside of the shelves. The shower curtain has orange circles on them. 
test_200.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A cat is sitting in a sink.","A cat is inside of a sink. The cat is brown and striped with black and is looking at the camera. The cat has a collar on and the eyes are big and yellow.
"
test_818.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Room with bed and many pictures on walls.",This is a picture of a bedroom. The bedroom is very tidy. The bedroom is decorated fancy. There are many different pictures that are framed on the wall. The pictures have black and gold frames. The bed has a white comforter on it. The bed has a white pillow on it. The headboards and bed frame are dark brown.
test_198.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Sunset with trees.","A large sun hangs in the sky, with a long group of people riding horses below it. They are on a beach, and the reflection of the sun is prominent in the water. You can see footprints in the sand near the foreground of the picture, and tire tracks are imprinted there as well. The sea is rather choppy, and you can see waves forming and crashing down. There are probably 30 horses in the picture, and 10 or 15 riders. "
test_354.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: An image of a tower with a cloudy sky.","The sky is gray and cloudy. The clock tower is visible. The tower has compass on its top, and has two clock faces. Below of the tower is row of trees and a field. On the field a person is walking."
test_413.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A man is standing in a room with a trash can and a couch.",A man stands in front of a group of white sinks which are mounted on a wall. The wall is maroon square tiles.  A mirror covers the wall.  The man is wearing black dress pants and a white shirt and he is adjusting his tie while looking into the mirror.  Next to the man is a partition all with a large yellow trash bin.  The floor is tan tile and the room is a bathroom with stalls on the far side.
test_910.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Baseball player swinging bat.","This photo is taken on a baseball field. The field has a white marking painted on it.  A baseball player is swinging a bat towards a white ball that is soaring towards him. He is wearing a black helmet and a black, yellow and white uniform.  People can be seen sitting in the stands behind the player."
test_223.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: 3D image of a landscape with a river and trees.","People are in the water at the beach.  A man is entering the water carrying a white surfboard with a red edge.  He is wearing a blue and white bathing suit.  A bit further down the beach, a couple is standing in the shallow water together looking down at something.  Low waives roll in towards the shore."
test_402.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Picture of a jumping fish in a pond.",There is a pool of water with a splash in it. There is a brown dog in the water. There are people standing next to the pool. There is trees behind the people. 
test_825.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Man sitting at table with woman behind him.","Two men are sitting at a table outdoors. The man on the right is wearing a plaid shirt and a visor. He has his arms out and palms turned up. The man on the left is wearing a t-shirt that says ""BRONX."" Empty glasses and three bottles are on the table. There is also a cruet of oil. A brick structure, perhaps an oven, is to the left rear of the man on the left. "
test_607.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a street scene with two women standing on the sidewalk. The sidewalk is bordered by a blue fence and there are cars parked on the street. The women are both wearing dresses and carrying handbags. The woman on the left is wearing a black dress and the woman on the right is wearing a blue dress. The background of the image is a cityscape with trees and buildings.","A couple of women walk on a sidewalk. The women have a dark complexion. There is a cross walk signal to the left of the women. The sidewalk they are walking on is gray. There are green, leafy trees behind them. There is a tall building directly behind them. There is a fence around the building that is behind them. "
test_321.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Birds on a road with purple plants in the background.","Two birds stand next to each other.  The birds seem to be of the same species, only male and female.  One bird has an elaborate growth coming from the top of its head.  Its head is black with white stripes.  The other bird's head does not have a growth or any stripes.  The birds are standing on flat ground next to some green grass."
test_802.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Abstract image with a variety of colors and shapes.","This is an image of a lunch. The lunch is rice, meat and vegetables. The vegetables are various. The vegetables are green. There is broccoli on the plate. The rice is in a clump. The rice is white. The meat is cooked well done. The meat is pink and dark brown. There are carrot slices on the plate. The slices are orange."
test_881.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Tennis court with Penn State banner.","A man is standing on a tennis court on a sunny day. He is wearing a yellow shirt, black shorts and a hat. The man is holding a racket in his hands. A tennis ball is soaring in the air in front of him. The court is green with white painted lines on it. Part of a building can be seen behind the court."
test_659.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: Train station with people and train.","This picture is taken inside of a train station. People are standing on a platform. Tall blue and white poles stand on the platform near benches. There is a large blue and white sign standing on the platform near the people. The ceiling of the station is rounded with windows in a row across the top. Two trains are sitting near the platforms. The trains are purple, orange, blue and white."
test_40.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: A double decker bus is driving down a street with a lot of trees.","There is a large strip of grass along a road, with buildings, people, buses, trees and flags. The grass is very green and has something more overgrown like bushes that run along the road. The strip of road that is showing to the right of the picture is black. There are two large buses on the road. One bus is red with yellow words on it and the other is black. There are people in both buses, and along the grass and road. There are large trees running by the roads and buildings in the middle and back of the picture. There are two buildings showing. One building is on a street corner and is white with many stories. The other is to the left and is grey with many stories. There are two flag poles and one of them has a flag hanging on it."
test_635.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: The image is a collage of a shirtless boy holding a cellphone in his right hand. The boy is standing in front of a tree with green leaves. The background is blurred and has a lot of black squares.","A boy is standing outside in the sunlight. He is holding an older, flip-style cell phone and is looking at the screen. The phone is grey in color. He is standing in the shade under a small tree to block the light from hitting the screen of the phone. The leaves of the tree are green with some brown spots on the leaves. The boy does not have a shirt on and has short brown hair."
test_297.jpg,10,"User:<image>Without paragraphs describe the image in less words.
Assistant: An image of a plate of food with a fork and knife on it.","A girl in a purple and black shirt sits at a table in front of a plate. On the round yellow plate there is a slice of pizza with macaroni on top of it, and a long handled silver fork. the table is wooden with a white pebbled section n the middle. Near the camera there is a green water bottle. "
