filename,occlusion_level,predicted_caption,reference_caption
test_658.jpg,10,The tennis court is orange. The tennis player is waiting to hit the ball. The tennis ball is low to the ground in mid air. The tennis,The image is a close-up of a bottle of water sitting on a park bench. The bench is sitting outside of a fenced area. On the other side of the fence is a brown field with green grass and green trees in the distance. The bench is silver and has ridges on the seat. A plastic water bottle on the bench has a blue label and cap. The cap is on the bottle. Behind the fence is some dirt. The sky is blue with few clouds. It is a sunny day because there are shadows. 
test_105.jpg,10,The sky is partly cloudy and looks blue. There is a train driving on the tracks. The train is red. There is a cloud of dust in,a train is waiting on  track. the train is very bright and is yellow in color. there is a smaller train next to it. a man is riding on the smaller train. the small train is red and black. it has its own set of tracks.
test_853.jpg,10,There is a person playing a video game. The screen is lit up as if it is watching a television show. There is a mouse pad and a,"The image is a transit center. There are many buses parked at the station. The roadway is brown with white lines. The cross walk has white painted stripes. There are shelters over the bus stop. There are blue poles holding the shelter roof up. The roof is dark gray. The bus is orange, white, red, and blue."
test_774.jpg,10,"There is a crowd sitting in seats at a baseball field. The batter, all in white is about to swing his brown baseball bat at home plate.",A baseball player is holding a bat in his hand while standing on a baseball field. He is wearing a black helmet and a gray and black uniform. A catcher dressed in red and white is squatting behind the player. People are sitting in stands watching the baseball game. A wall separates the field from the people.
test_424.jpg,10,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white,There is a train on the train tracks. The train is blue with a yellow front and red doors on the side of it. There are black poles on the platform next to the train. There is a cement bridge over top of the train tracks. There is empty tracks on the other side of the platform. There is a white building in the distance.
test_387.jpg,10,Two young boys are playing tennis on a tennis court. One of the boys is wearing a red short sleeve shirt and dark shorts. The other boy is,a blonde haired woman with a white top and shorts is waiting to hit the tennis ball that is in the air. there is a bald man with brown shorts with a stripe on the side holding a tennis racket waiting for the ball to come to him/. The court is made up of green and white with white lines. there is a long net separating the man from the other player.
test_603.jpg,10,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white,"A train is on the tracks with gravel underneath on a gray, dark, stormy looking day. The train in the front has many cars on the back and they appear to be open on the top. In the distance there is another train. The first train looks like a commercial train, the other one looks like it is a passenger train. The sun is on the right side casting shadows to the left. There is a small town, or a large farm in the distance on the right."
test_819.jpg,10,Two people are posing for a picture outside on a sunny day. One of the people is wearing a white shirt and dark pants. The ground is covered,There are two people kissing in the photograph. One of the men is dressed as a groom the other as a bride. The one dressed like a bride has a veil on his head and is wearing a pink dress. He has whit pearls around his neck and has a blue ring on. The woman has a grey hat on and white sunglasses. They are standing against a white wall with the sun shining down on them. 
test_479.jpg,10, is a calm and peaceful outdoor image of a boat dock.The picture is taken at an angle from a pathway that leads into the water and is forecast,There are people sunbathing outside on the pier. Some of the people have umbrellas over their chairs. Some people are in the Water swimming with their pets. There are a lot of people on the pier enjoying the Sun. It is a hot sunny day out. There is a flag on a flagpole on the pier to the right. The pier to the left has more people on it.
test_804.jpg,10,The cat is sitting on the chair. The cat is brown. The cat is looking to the left. The cat is next to a black table.,There is a vase on the table. The vase is tan and black. There's a rock to the left side of the face. There are flowers in the vase. The flowers are bright yellow. The flowers have leaves on them. The leaves are thick and green and healthy. The table that the flowers are on has a tablecloth on it. The tablecloth is red white and blue. The tablecloth is red with white lines and a big blue line on it. There are chairs at the table. There are two chairs all together. To the right of the table are two windows. The wall under the windows is green.
test_283.jpg,10,There is a giant clock on the wall. The clock has roman numerals on it. There is a giant domed building to the right of,"A bricked sidewalk is showing little action. The gray brick sidewalk lines a red brick building. The building contains a street light at the top of the wall. There is also a sign on the wall that reads Copper Alley Nite Club Now Open, with a black double door for its entrance. On the sidewalk is a pole that has a no parking sign. There are two bicycles parked against the silver pole."
test_879.jpg,10,Two young girls are posing for a picture. The girls are wearing bright pink dresses. The girls are holding colorful kites. One of the girls has,"This is a photo of a group of people watching a fire. The photo conveys a sense of urgency, hopefully this is not a house burning down. In the distance you can see a painting that looks as though it may be a religous building. The people are all holding umbrellas to protect them from the rain, which is ironic."
test_692.jpg,10,Two giraffes are playing in the fence. The fence is green. The giraffes have long necks. They also have long legs. The,"A giraffe with lots of spots on it's back. There is a rock wall behind giraffe. There are a bunch of trees off in the distance. There are animal carvings on the walls behind the giraffe. There is a lawn of grass underneath the giraffe. There is a deer on the side of a rock. The giraffe has two long horns. The giraffe has a long neck. The giraffe has long leg. The giraffe has a long and hairy tail.


"
test_300.jpg,10,Two airplanes are flying side by side. They are the same type of airplane and the front of the plane is pointed. The sky is blue behind them,A plane that is red and blue is flying in the air. There are several white clouds behind the plane. There is a white stripe on the plane. 
test_397.jpg,10,Two young boys are posing for a picture outside on a sunny day. One of the boys is wearing a blue jacket and dark pants. The other is,A man is wearing a gray shirt and jeans. He is jumping in the air on top of a black skateboard. There is a black skateboard ramp on the side of him. There are small clouds in the sky above him. 
test_561.jpg,10,The image is of a cubicle. The cubicle has a desktop and a laptop computer which are both on.  The desktop screen shows a man,The desk has laptops on it. Two of the laptops are turned off. There are two desktops to the right of the laptops. The two desktops are on. The desk is made of wood. There is a glass on a coaster to the right of the desktop computer. There's a garbage can underneath the cabinet under the desk. There is a shelf over the desk that has books on it.
test_719.jpg,10,"There is a young girl standing on a grassy field flying a kite. She is wearing a white shirt, pink pants, a white helmet,",Two trees brown tree trunks look as if the bark is peeling. One of the trees have a greenish mold on it. There are leaves of another tree in the background as well as a white wall. A chain link fence is at the bottom of the photo. There is a brown and tan giraffe in the photo that has to small horns on the top of his head. 
test_450.jpg,10," A skier is standing on top of a well-used, snow-covered hill. The person is wearing a black helmet, goggles with an orange",A Man is standing in ice and snow while holding skiis. The sun is shining behind the man. There is a red pole to the right in the picture and a man in front of the first man. The man is kneeling and crouching. They are both atop of a mountain. The mountain is covered in snow. The clothing they are wearing is white and grey.
test_594.jpg,10,There is a kid jumping on a skateboard. The kid is wearing blue jeans. There is another kid standing on the skate ramp. The kid is,"A man is riding a skateboard on a skateboard ramp. The ramp is covered in graffiti. Above the skateboard ramp, there is a metal chain link fence. The man is wearing a black shirt with green writing on it and black pants. He is wearing red and black checkered shoes. He is holding his arm out as he is doing the trick."
test_204.jpg,10,Two people are riding on top of a pair of skis and holding poles in their hands.  The person on the left is wearing a blue shirt,The man is wearing a white shirt. He has brown hair. He is holding a frisbee. The frisbee is green. It has black graphics on it. He is also wearing black shorts. 
test_422.jpg,10,The tennis court is orange. The tennis player is waiting to hit the ball. The tennis ball is low to the ground in mid air. The tennis,There is a person standing on top of a tennis court. The person is wearing a white shirt and blue shorts. The person is wearing a white hat and dark colored shoes. They are holding a blue tennis racket in their hand. There is a green fence behind them. There is a bush behind the fence. There are cars parked in a lot behind the bush.
test_489.jpg,10,A distorted image of a sporting match between two ladies. The lady on the left is wearing red and the lady on the right is wearing white. The,Two vintage trains cars are on display behind ropes.  The train cars have information signs on poles in front of them.  The car on the left is red and has DD1631 on the front.  The right car has a back door and blue chairs can be seen inside on it.  There are lights on inside left car.  The trains are indoors and there is a low ceiling above it.
test_736.jpg,10,"A collage of thirty-six round objects, all appearing to be the same size, but all with different types of objects is enclosed in a square","This is an image of appetizers. The appetizers are arranged on a tray. There is celery on the tray. The celery stalks are cut and are light green. There is cauliflower on the tray. The cauliflower is white. There are silver tongs meant to serve the vegetables with. There are small red, round tomatoes behind the celery."
test_831.jpg,10,Three people are standing in a living room of a home. A woman is holding a white game controller in her hand and wearing a black shirt that has,Two men are standing in a living room holding white game controllers in their hands. A white covered sofa is sitting in front of a window in the living room. There are three pillow sitting on the couch. The walls in the room are painted white. Part of a chandelier is hanging in the room. A brown cabinet can be seen sitting against a wall near the sofa.
test_891.jpg,10,Two young girls are posing for a picture. The girls are wearing matching short sleeve shirts and shorts. They are standing on red carpeting. One of,"Two boys and two girls are standing in a line bending down. They are opening bananas that are in their hands. One of the boys is wearing a baseball cap, a short sleeve shirt and blue jean shorts. Part of a black door can be seen behind them. A white painted wall is above the door. Cords and other objects are on the ground in front of the children."
test_28.jpg,10,There is a table with lots of plates on it. There plate are white and have food on them. There is a black plastic hand towel machine attached,A white plate of food. There is rice under a pile of broccoli. There are onions cut up on top of the broccoli. 
test_817.jpg,10, a kid is holding a camera. the camera is black in color. the kid is wearing glasses. the glasses are kind of burnt up. the kid,A man is sitting with his guitar. His left hand is holding the guitar neck. The man is wearing a straw hat. The man's head is down. You cannot see the man's face. There's a bottle on the table in front of the man. The guitar is made of wood. The guitar is a light brown color. There is a television behind the man. The television is not on. The television is gray color. The man is sitting on the side of a fireplace. The fireplace is made of thin brick.
test_11.jpg,10,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white,A white and yellow train is on the tracks. There is a large yellow door on the front of the train. There is a platform next to the train. 
test_855.jpg,10,The sky is partly cloudy. The clouds are big and fluffy. There is a mountain behind the mountains. The mountain has grass and trees. There are,"There is a train in the picture. There are many train tracks. The train is blue, yellow, and white. There are many poles in this picture. The tracks are brown. There are green bushes near the tracks. In the background there is graffiti on the walls in different colors. The poles are grey and tall. The bushes are short. "
test_535.jpg,10,Two people are climbing up a snowy mountain in their skies. Both people are wearing bright orange jackets and black pants. The person in front is wearing a,There is a guy skateboarding. He is skateboarding on a black skateboard with white wheels. He is wearing a white shirt with gray shorts. He has on a pair of red sneakers with black markings and laces. He is in mid jump and has his hands over his heads. There are wooden benches behind the guy on the skateboard. The benches have purple handles. A building with bars and window is behind the benches and is showing the reflection of trees. 
test_25.jpg,10,Browse through a large potted plant.  The soil is sandy and appears to be dried out.  The plant has no leaves and is basically,A tennis player has just forehand swung to hit a ball. The player has on a light blue shirt and headband. He has on brown nike shorts and white shoes.
test_546.jpg,10,The room has four chairs. The chairs are upright and have armrest on each side. There is a tablelamp in the room. There is,The room is a little dark. There are two windows in the room. The two windows are letting in the only light that is coming into the room. The two windows have drapes. There's a cream chair to the left of the room. There are two lamp shades on both sides of the windows. There is a silver kettle on a table closest to the camera.
test_870.jpg,10,Two people are wind surfing in the water. There are small waves breaking at the shore. There are small waves closer to the camera. The person on,"The man is holding a little child that are stand on a surfboard. The surfboard is color white, The child is wearing a wet suit color black. There is a wave formed behind the surfboard. There are ripples in the big ocean. On back there is a man that is in the water. Behind the man there is a big wave color white."
test_551.jpg,10,The baseball field has the lines visible where the grass was cut in rows. There are players walking across the field. They are wearing white pants and red,There is a baseball game going on. There are batters on the side warming up. They are wearing grey uniforms. They are wearing red helmets. The other team has red and white uniforms. There are many people watching the game. The ground is green. The sky is blue. There are many trees. Many people are playing.
test_878.jpg,10,A person is holding a chocolate doughnut in their hand. They are wearing eye glasses and there is a chocolate crumb on top of the chocolate dough,"On a wooden board there are pieces of brown bread. On the corner of the board there is a bowl color white with yellow sauce. Somebody is holding a fork with the index finger that push on one bread. The fork is metal color silver. Back the board, there is a black phone on a white table next to a glass."
test_70.jpg,10,There is a poodle in the snow. The poodle is white. The fur around the poodle is black. There is snow all around the,A brown teddy bear is sitting in a window sill. There is a book on its lap. There is a white bar in front of the bear. There is a window behind the bear. 
test_728.jpg,10,Two people are skiing in the snow. One person is wearing a yellow jacket and white pants. The other person is wearing a black jacket and blue pants,A lot of people are skiing on a sunny day at a ski resort. The resort is brown and white and nestled into the valley. In the front there are blue and green umbrellas as if there are stands selling items. On the left of the resort there is a hill with lots of tall pine trees. Toward the camera there is a ski slope which slopes upward on the right. A few people are standing at the bottom of the slope. 
test_139.jpg,10,Two young men are playing soccer on a field of grass. One of the men is wearing a red shirt and white shorts. The other man is wearing,A tennis player stands on the court. The man has just hit the tennis ball. THe man holds a tennis racket. The man wears a colorful shirt. There are a few people watch the game. The sky is blue and sunny. There is a ferris wheel behind the stands. There is a tree by the ferris wheel. The court is blue. There are tall buildings in the background. 
test_101.jpg,10,There is a horse in the field. The horse is dark brown and has a black mane. The horse is casting a shadow on the ground.,"A plane sitting near a body of water. The plane is vintage and it is white, red, and black. There are a lot of clouds in the sky and there is a little box near the plane."
test_776.jpg,10,The refrigerator door is open. The refrigerator is completely empty. The inside of the refrigerator is totally clean. The shelves in the refrigerator are clear. There,"A white refrigerator is against a wall in a kitchen. Someone has positioned two magnets to appear as eyes on the refrigerator so the appliance appears to have a face. There are two white handles in between the magnets to appear as if they are the nose on the  refrigerator. The refrigerator has a bottom drawer for the freezer and the handle is curved upwards. The refrigerator appears to have eyes, a nose, and a smiling mouth. "
test_901.jpg,10, a couple people are riding bikes in front of a house. the bikes are all red in color. there is a pink door on the building. there,A bus is in the street that is red and yellow. The bus has the words LOVE written on it in red letters. There are street lights that are visible. The cars are black beneath the bus. There is also a double decker bus to the left of the bus that is red. There are windows on both buses. There is a red building with letters on it in white.
test_862.jpg,10,There is a young boy standing on the sidewalk next to a patch of dying grass. He is wearing eyeglasses with black frames and a baseball cap,A young  child is sitting on a blue sofa. He is holding his left hand up to his mouth. He is holding a silver clamshell cellphone in his right hand. He is wearing a blue and white striped polo shirt and blue denim overall shorts. There is a stain on the left knee area of the shorts. The child is barefoot.
test_78.jpg,10,"Three people are seen in this picture standing outside. They are holding umbrellas over their heads. One of the umbrella is white, the other one",a bird is eating out of a hand. the hand is white in color. the bird is eating corn. the corn is yellow. the bird is a pigeon.
test_886.jpg,10,Two kids are playing a Wii video game indoors.  They are both holding green and white remote controls in both of their hands.  They are standing,"A table with a white lace table cloth is sitting in a room with a white wall. There is a blue glazed vase with etched flowers on it with a flower with green leaves on it sitting on the table. There is a clear glass bowl on a black metal base to the left of the vase, and there is a bear statue on the right of the vase and a clear glass cup. There is another flower on the ground near the table. "
test_495.jpg,10,a person is going down the hill on skis. The person is wearing all red. There is snow on the hill. There are trees on the,There are a group of zebras all standing outside together. There appears to be four of them and they are all pretty much looking in separate directions. One of the zebras is looking directly at the camera. They are all huddled pretty closely together. They are standing in a field of grass that has some small bushes and very small trees present as well.
test_369.jpg,10,There is a bench on the ground. The bench is made of metal. The seat of the bench is made of wood. The seat of the bench,There are several benches on the ground. There are trees and bushes behind the benches. There is a person walking on the sidewalk in front of the benches. 
test_227.jpg,10,There is a bird flying in the sky. The bird is a parrot. The parrot is gray and black. The bird has a long tail,A lone dark grey plane is flying through a cloudy sky. The sky is completely overcast. The plane has four propellers. Two propellers on each wing. It has a top tail and two side tails.
test_892.jpg,10,A television is hanging from a wall. There is a white fireplace on a wall above the television. There is a brown chair on a table in front,Two skillets and a pot is sitting on top of a stove in this kitchen. The burner under the pot is on. The door of a dishwasher is down with a rack sitting on top of it. The cabinets in the kitchen are white with green counter tops. There are numerous items sitting on top of the counter tops. The floor of the kitchen is hardwood.
test_810.jpg,10,Two people are riding bikes in the street. There is a large yellow building behind them. There is a white van on the street in front of them,The man standing is looking down. There is someone squatting down next to a motorcycle. The man standing has gray hair. The man is standing by a parked car. The car is white. The mirror on the car is black. There are a bunch of trees in the background. The motorcycle has a big beige bag on yhe back of it.
test_17.jpg,10,"The image is of a bathroom. The ceiling, walls, sink and toilet are white. There are three rubber duckies sitting around the toilet. The",A very white bathroom has a very white sink and toilet. The shower curtain that hangs from the ceiling is also white. There is one wall that is all mirrored. The door is made of glass and the faucet is silver. The floor is made of black tile. 
test_910.jpg,10,The baseball player is holding a bat in his right hand. He is swinging the bat with the back ready to hit the ball. The man is standing,"This photo is taken on a baseball field. The field has a white marking painted on it.  A baseball player is swinging a bat towards a white ball that is soaring towards him. He is wearing a black helmet and a black, yellow and white uniform.  People can be seen sitting in the stands behind the player."
test_199.jpg,10,There is a crowd sitting in seats at a stadium. The seats are white. There is a tie between the stands holding a red and white flag.,There are books sitting on a bed. There are white blankets on the bed. There is a lamp next to the bed. The book on the bottom of the pile is white and green. 
test_867.jpg,10, is a staircase. the stairs are made of brick. the bricks are dark brown in color. there is a staircase next to the stairs. the stairs,A wooden slatted bench sits in front of a brick and stone wall. The frame and arms of the bench are metal. The wall is mostly stone with a brick inlay that has two large openings in the center of it. There is also a brick border along the bottom of the wall. Many stones on the wall are chipped showing a dull gray underneath.
test_211.jpg,10,Two kids are sitting at a table. One of the kids is wearing a red shirt. The other kid is wearing a blue shirt. There is a,There is a silver laptop with black buttons on it sitting on a couch. There is a dog laying on the couch next to the laptop. The dog is white and has black spots on its ears. 
test_225.jpg,10,The cat is looking directly at the camera. The cat has big eyes. The cat's ears on the top of its head. The cat is gray,A cat is positioned in front of an apple computer and keyboard.  It's fur is blackish brown.  His eyes are green.  A white mouse is sitting on the black mouse pad.  A router is positioned against the wall on the computer desk.
test_107.jpg,10,The image is of a soccer game. The field has the lines visible where the grass was cut in rows. There is a red brick building that has,A woman is bent over on the tennis court. She is dressed in white. She has a tennis racket in her hands. The tennis court is green with white lines on it. 
test_646.jpg,10,The room has no people in it. The wall is plain beige and the floor is dark gray. There are two step-stools against the,A woman washes dishes as she wears yellow gloves. The woman has dark black hair. The woman is wearing a white mask. The woman is wearing a flower print dress. The woman is standing in a kitchen. There is a crock pot next to the woman on the counter. There are two knives on the side of a cabinet. There are bottles on top of a wooden shelf.
test_726.jpg,10,"The image is of a bathroom. The ceiling, walls, sink and toilet are white. There are three rubber duckies sitting around the toilet. The",It is am image of a very clean bathroom where the towels are neatly stacked and the shower fittings are golden. The tiles are gleaming and everything seems to be spick and span. The wall on the mirror has a black thick frame and the shower has a glass exterior to avoid the water to be spilled outside.
test_378.jpg,10, photo is a black and white image of a zebra. Only the zebra's head and neck are showing and nothing else. The zebra is,"This image shows a bird perched on a wood stand to the right of a corn cob. The corn cop has about 1/3 of its kernels still attached to it. The cob has been attached to the wood below it at a ninety degree angle, so it is standing straight up. The bird has black plumage on its head and shoulders, and dark blue feathers on its wings and tail. The bird's beak is slightly curved upwards and it has a small crest of feathers on its head. Its eyes are shiny and black, and its feet are thin and black."
test_279.jpg,10,The sky is partly cloudy and mostly blue. There are people walking on the grass. There is a bus going down the street. The bus is white,A large barn is surrounded by wooden and metal fences. In front of the barn is a paved street. The roof of the barn is grey and the walls are painted white. The doors are bright white. There are many pastures surrounding the barn.
test_454.jpg,10,Three people are riding bikes in the street on a sunny day. The street has white lines painted on it. There is a yellow line painted on the,A model train car is driving around on model train car tracks. The plastic train car has a red roof with blue sides. The front has red and white stripes with two small windows. The black tracks curve around where two train cars in the center. One car is yellow and green and the other car is black. Off in the distance are four lit lights on a model pole.
test_840.jpg,10,"Three people are climbing up a snowy mountain in their skies.  The three people are wearing bright orange jackets, black pants, and sneakers.  They","A boy is skating down a ramp. The picture has a progression of him starting from the top, then in the middle, then on the bottom. The boy is wearing a white helmet, gray t-shirt and blue jeans. He is slightly heavyset. His shoes are white. Next to the boy on the ramp is a boy on roller blades and he is wearing a blue graphic shirt with blue jeans. his hair is orange."
test_345.jpg,10,Browse through a glass mason jar to see if there is any red sauce inside of the jar. There is no sauce inside of the jar.,A hot dog is sitting on a white piece of paper. There are chopped onions on top of the hot dog. There is mustard on top of the hot dog. 
test_525.jpg,10,The zebra is black and white. The whiskers are dark brown. The zebra has a mane on the neck color black and white.,A black and white zebra is standing outside by himself. No other animals appear around him. He is standing on the ground covered in dirt. You can see a tree branch next to him with green leafs. In the back of him you can see the shadow on the ground cast about by a tall tree near him. It appears to be sunny and warm outside.
test_906.jpg,10,The image is of a public square. There is a small red and white clock tower. There are palm trees visible. There is a small gray building,"A young boy, dressed in knee-high shorts and a red-striped white short-sleeved shirt, zooms around the skateboard apparatus.  He is smart, as he has on both a helmet and white knee protectors.  He wears gloves, to protect his hands, and simple shoes.  He seems to be alone, though in the distance he can see an open concrete lot and beyond that a parking lot and some cars.  "
test_467.jpg,10, is a picture of a man. The man is wearing a dress. The man has a beard. The beard is brown. The man has black hair,"A couple is posing at a formal black tie event. They are both enjoying themselves and smiling. The man is wearing a black tuxedo with a bow tie. He has short combed back brown hair and is wearing square black frame eyeglasses. The woman has on a black silk top with silver and crystal embellishments, she is also wearing a necklace and earrings that are also silver. Her hair is chin length and brown, she is wearing minimal make-up. The wall in the background is painted tan and has a framed painting hung on it."
test_410.jpg,10,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white,RED AND YELLOW TRAIN ON THE TRACKS WITH TWO LARGE WINDOWS IN THE FRONT.NUMBER ON THE FRONT IS IN BLACK NUMBERS. THERE IS ASLO A SQUARE BOX WITH THE INITALOS OF DB OUTLINED IN RED.THERE ARE MANY WIRES CONNECTING THE OTHER BRIDGES RUNNING ALONG THE TRACKS. A GRAY BRICK BUILDINGIS ON THE SIDE OF THE TRAIN WITH A WHITE ELECTICAL BOX ON THE GROUND.
test_556.jpg,10, Closeup of a blurry photo of a cow standing in front of a camera. The cow has bangs in its eyes. The bangs are white,"Black and white cows are lined up at a feeding station in a green field. The line up shows seven cow rumps and no heads, but the eighth cow is turned, looking at the camera. A farmer is in a green tractor in the distance, directly behind the feeding area. Bushes are to the left, behind the cows. The one cow with a visible face has yellow id tags in her ears. "
test_645.jpg,10,Two dogs are playing on a dirt ground. One of the dogs is a dark black color and the other is a lighter brown color. The grass around,The two dogs stared at each others.  The only thing that separated them were the bike.   The bike was park on the side walk.  The bushes seemed to be high from the view.  It covered the view .  The blonde dog was the tallest of the two dogs.  The black dog was noticeable shorter of the two dogs.  He seems to be walking toward the taller dog.
test_590.jpg,10,"Three People are on a small airplane that is about to land on a cloudy day. The people are wearing green jackets, blue jeans, and hats on",The picture was taken in black and white. There are planes parked on the grass. There's a big plane and a small plane parked next to each other. The big plane has two propellers under the weight. The windows are on the side of the plane. The windows are circle-shaped. The grass is high. Some of the grass is brown colored.
test_844.jpg,10,The warehouse has brick walls and metal ceilings. There is a television that is turned on sitting on the wall in front of the wall. There is a,The woman is sitting on a bench. She is carrying a bag. The suitcase is black. The bags are black. The woman is wearing a scarf. The scarf is pink. The jacket is black. An old man is looking at the camera. The man's jacket is yellow. The woman's shoes are black. The woman is wearing eyeglasses. Her pants are gray. Her hair is curly.
test_359.jpg,10,"The street signs are attached to a black pole. The texts are white. The street signs show ""E 92 ST"" and ""BAYVIEW PL",The square sign is black white and blue. It has a white triangle has a icon of a person walking across the crosswalk. The sign is on top of a silver pole. Behind the sign is a stop sign and a paved street.
test_88.jpg,10,The kitchen has neutral colored ceramic tiled floors. The cabinets are light wood. The back splash is tiled in a brown color. you can see,A kitchen sink and dishwasher is shown. The tiles on the wall are white and have some red ones. There is fruit sitting on the table and the area is pretty tidy.
test_351.jpg,10,A man is standing on a bridge. The bridge is surrounded by water. There is a light on a pole above the man. The light is red,a woman is on the phone. her phone is white. her hat has a bow on it. she is smiling at somebody. she is wearing neutral colors.
test_562.jpg,10,The sky is blue and clear. There is a big wave in the water. There is a person surfing in the water. The person surfing is wearing,"A man in a red and black jacket, blue jeans, and a black motorcycle helmet is seen standing on the side of the road near his motorcycle. The man is holding his riding gloves in his right hand just below the license plate on his bike. The man has the face plate of the helmet down obscuring his face. Across the road there is dry grass and bushes on an incline. The road is empty otherwise. "
test_102.jpg,10,Two people are riding their bikes down a sidewalk. There is a large tree trunk behind them. There is a person riding a bike next to them on,A woman in a black jacket and jeans is sitting on a cement bench. There is a white dog with a red harness on that is next to the woman. The woman has dark hair. 
test_773.jpg,10,There are three bears in the image. One of the bears is on the top of the trunk. The bear is hugging the trunk. On the bottom,The brown bear stands in the yard covered in snow. The bear has a camera on its neck.  The house behind the bear has snow on its roof.  The house has two large windows in the front of it.  There is a large shrub covered in snow in front of the window.  The house has glass windows around the front door.
test_37.jpg,10,The image is of a cubicle. The cubicle has a desktop and a laptop computer which are both on.  The desktop screen shows a man,"the scene takes place outdoors in a winter snowy landscape, three persons and a child are interacting. A man is leading a child into the ski lift provider. they are standing by the entrance about to enter, a man in a green jacket seems to the entrance attendant. a building with woodside panelling is above the people. a man is standing in the foreground, wearing an orange jacket. the ground is filled with snow, the people are wearing winter clothes. there are signs above the man and child. "
test_167.jpg,10,Two planes sit on a runway. The planes are white. The tails are a different color. There are many wheels on the planes. The planes are,A white airplane with a blue tail on it. There is a black and yellow sign on the ground in front of the plane. There is a orange and white flag hanging from the plane. 
test_208.jpg,10,"The image is of a scissor, paper, and stone. The background is neon green. The handle of the scissor is red.",A clock sits on the ground. There is a white face with golden hands. There is an ornate black and gold design around the face of the clock which more than doubles the side of the clock. The clock sits on a black surface that appears to be the street. People are standing around the clock and five pairs of shoes are visible. 
test_231.jpg,10, creatures are wandering around in the water. Some of the creatures are small fish that are floating on the sand. Some of the water is calm and still,Three elephants are in the water. They are all walking in the same direction. They all have very long tusks showing that are not in the water.
test_655.jpg,10,Two people are riding bikes in the street. There is a pole on the sidewalk next to the bikes. There is a green post in front of the,Outside of the older style building is a in ground pool. It is empty and has no water in it. You can see the inside of the pool appears dirty. There is still a metal ladder attached to the side of the pool for people to climb in and out of it. There is also a a few chairs and a table with a umbrella for people to sit at.
test_903.jpg,10,Two people are riding bikes in the street.  One person is behind the other riding with a bike rack attached to the side of the bike. ,A bike is sitting on a stone paved walkway. The bike has an orange wooden crate sitting on the front of it. A small pile of snow is in front of the bike on the walkway. A snow covered road can be seen below the walkway. Part of a vehicle is sitting near the walkway. There are tall buildings standing on the other side of the road. Vehicles are parked in front of the buildings.
test_333.jpg,10,A boy is standing on a grassy field holding a red frisbee. He is wearing shorts and a white tee shirt. His hair is styled,three kids are all standing outside in the grass. they are all holding bats and balls. the bat is red in color. the ball is white.
test_548.jpg,10,The image is of a public square. There is a small green building with rectangular windows on it. There is a black and white clock on the square,"A vintage ad for Gold Seal floors and walls shows a woman in a red and black party dress entering a bedroom. There is a platform, and a bed on the platform with a ottoman, and a nightstand. A tall window behind the bed has closed curtains. A bookcase on the wall has white books on the shelves. The floors appear to be terrazzo."
test_508.jpg,10,A man is standing in front of a wall holding a stop sign in his right hand. He is wearing a brown long sleeve shirt and blue jeans.,There are two men sitting together. Both of the men are holding skis. The man on the left has a red turtleneck on. The man on the right has a black jacket on. There's a light coming off of the camera. Both of these Keys have black footholds to put your feet up. Both of the men are looking into the camera and smiling. The man on the right is wearing a watch on his left wrist.
test_215.jpg,10,The tennis player is jumping and holds a tennis racket. The shadow of the tennis player is on the dirt. The tennis court has white lines. The,"A man wearing a blue baseball shirt, white pants and a blue hard hat is holding a black bat. He is wearing white gloves on his hands. He is standing on top of dirt. "
test_126.jpg,10,Two planes are flying side by side. The planes are the same colors as the sky. There are lots of clouds in the sky. There is a,ARIAL VIEW FROM A PLANE OF A CITY BELOW. THE CITY IS  LINED WITH WATER AROUND IT. THERE ARE MANY WINDING ROADS AND MANMADE LAKES.
test_494.jpg,10,The image is of the side of a truck. The truck is painted blue. The wheels on the truck are black. There is a baby doll mounted,A white truck is on a dirt road. There are a lot of people in the back and a man is sitting in the passenger side. Another white truck is parked beside that truck. It is going in the opposite direction. A man's arm is stretched out of the passenger window. There are bushes and small trees in the background. There appear to be power lines in the air above the trucks.
test_189.jpg,10,Two people are walking on a beach. One of the people is wearing a black shirt and carrying a black surfboard in his hand. There is a,"A small brown dog is running down the beach, very near the shore, looking at another dog. The other dog is black, and is running through the water right near the shore. You can see waves coming into the shore."
test_202.jpg,10, cows are in a field. The field has short dry grass. One cow is at the top of an incline beside a large rock. Three cows,Lots of dark colored cows stand on top of a hill. There are trees behind them and long tall grass under them. They have green and yellow tags in their ears. 
test_26.jpg,10, a kid is climbing on a tower. the tower is made of wires. the kid is wearing a jacket. there is a cloud in the blue sky,"There is a vase on a table.  The vase has a white enamel base and three flower holders.  In the vase is an assortment of artificial fall colored leaves and berries.  The colors depicted are different shades of orange.  The table appears to be in the backyard of a house.  Behind the vase is a picket fence, a sidewalk, some monkey grass, and some pink flowers.  On the other side of the fence the eaves of the neighboring house are seen. "
test_95.jpg,10,There are people walking on the beach. There is a big wave in the water. There are trees on the shore. There are several clouds in the,There is sand and a little bit of water on the ground. There is a bunch of trees behind a building on the other side of the water. There is a blue building behind the water. 
